county_state,year,population,median_income,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_poverty
"Wayne County, New York",2010,93753,50363,0.5103410024212559,0.48965899757874415,0.9389459537294806,0.02729512655595021,0.006143803398291255,0.004970507610423133,0,0.004426525017866095,0.01821808368798865,0.09649942534291453
"Westchester County, New York",2010,950541,77415,0.5186456975553921,0.48135430244460786,0.6663415886321579,0.13885145406668414,0.0011530275916556993,0.0533170057893347,0,0.10557356284473789,0.034763361075429676,0.08772698715637528
"Alamance County, North Carolina",2010,151528,41058,0.5233752177815322,0.4766247822184679,0.6878596695000264,0.18059368565545642,0.0014122802386357636,0.00845388311071221,5.477535504989177e-4,0.08681563803389472,0.03431708991077557,0.18905876150695486
"Brunswick County, North Carolina",2010,107992,43884,0.5184735906363435,0.4815264093636566,0.8494888510260019,0.10848025779687384,0.0036206385658196904,0.0043429142899474036,0,0.008111711978665087,0.02595562634269205,0.16880589407349056
"Buncombe County, North Carolina",2010,238832,43241,0.522697963421987,0.477302036578013,0.88700425403631,0.06021806123132579,0.0025289743417967444,0.01015776780330944,0.002796945132980505,0.01206287264688149,0.025231124807395994,0.16793575839121735
"Burke County, North Carolina",2010,90771,38131,0.5001707593835035,0.4998292406164965,0.856661268466801,0.06509788368531799,0.0025228321820845866,0.033391722025757124,0.0020821628053012526,0.018419979949543357,0.02182415088519461,0.18734823415141008
"Cabarrus County, North Carolina",2010,178588,48666,0.5187582592335431,0.48124174076645687,0.7882332519542187,0.15106838085425672,0.004821152597038995,0.021003650861200082,3.0237193988397876e-4,0.02014693036486214,0.014424261428539432,0.12974047375007786
"Caldwell County, North Carolina",2010,82998,36050,0.5100725318682378,0.4899274681317622,0.9056001349430107,0.05562784645413142,0.008638762379816381,0.0047591508229113955,0,0.015831706788115376,0.009542398612014747,0.18331779827315542
"Carteret County, North Carolina",2010,66685,40614,0.4904101372122666,0.5095898627877333,0.8899302691759766,0.05740421384119367,0.005248556646922096,0.005893379320686811,0,0.022178900802279373,0.019344680212941442,0.1249339313490086
"Catawba County, North Carolina",2010,154389,41244,0.5114159687542507,0.4885840312457494,0.8259008089954595,0.08493480753162466,0.002364158068256158,0.034315916289372944,0,0.031614946660707695,0.02086936245457902,0.13421782386415906
"Cleveland County, North Carolina",2010,98050,38282,0.5242223355430903,0.4757776644569097,0.7669148393676696,0.21026007139214686,0.003039265680775115,0.008781234064252932,0,0.003712391636919939,0.007292197858235594,0.2073230302337425
"Craven County, North Carolina",2010,103908,40218,0.5045232320899257,0.4954767679100743,0.7050756438387804,0.20741425106825268,0.005139161566000693,0.010336066520383417,0,0.023559302459868346,0.0484755745467144,0.1790955527628005
"Cumberland County, North Carolina",2010,320267,43205,0.5191636977896568,0.48083630221034324,0.5199224397143634,0.35840720398917153,0.007265812587622203,0.02154452378796442,0.004021644440420025,0.03104597101793191,0.05779240446252658,0.18034353985637877
"Davidson County, North Carolina",2010,162930,39660,0.5040446817651753,0.49595531823482475,0.8589578346529184,0.09208862701773768,0.004682992696249924,0.015233535874301847,4.664579880930461e-4,0.01840667771435586,0.010163874056343215,0.1747077616755205
"Durham County, North Carolina",2010,268454,47401,0.5218361432498677,0.47816385675013223,0.45963926780752007,0.37811692133475383,0.0012814113404903634,0.04322155751078397,2.42127142825214e-4,0.091978514009849,0.025520200853777555,0.18802497962765624
"Forsyth County, North Carolina",2010,351335,43537,0.5261644868857358,0.47383551311426414,0.6418090995773265,0.2652254970327465,0.002592966826533081,0.021167831272147667,3.7001722003216305e-4,0.049405837733217585,0.0194287503379965,0.16397552639055266
"Gaston County, North Carolina",2010,206213,39054,0.5176637748347582,0.48233622516524177,0.7854499958780484,0.15353542211208798,0.0025216644925392675,0.012918681169470403,0,0.028553001023213863,0.017021235324640057,0.20452865884300453
"Guilford County, North Carolina",2010,489681,42090,0.5237246288910535,0.4762753711089464,0.581309056304002,0.32031465382565383,0.005119659533451369,0.04067137585489329,0,0.025959757474764183,0.02662549700723532,0.17652021886366356
"Harnett County, North Carolina",2010,115733,39584,0.5023199951612763,0.4976800048387236,0.690105674267495,0.21656744403065678,0.010515583282209914,0.010982174487829746,0,0.034190766678475454,0.0376383572533331,0.15567022315389645
"Henderson County, North Carolina",2010,106978,43105,0.5092635869057189,0.49073641309428107,0.9052982856288209,0.0343154667314775,0.002215408775636112,0.010787264671240816,0,0.025369702181756996,0.022013872011067696,0.1664302822523834
"Iredell County, North Carolina",2010,159771,45714,0.5124083845003161,0.48759161549968394,0.820787251754073,0.12044113136927227,0.004525226730758398,0.020804776836847737,0,0.021681030975583805,0.011760582333464772,0.137543214463385
"Johnston County, North Carolina",2010,169735,45988,0.5048575720976817,0.4951424279023183,0.7903084219518661,0.1604383303384688,0.0013668365393112794,9.249712787580641e-4,0,0.027542934574483754,0.019418505317111968,0.1661956612085446
"Lincoln County, North Carolina",2010,78450,42456,0.4986998087954111,0.5013001912045889,NA,NA,NA,NA,NA,NA,NA,0.15842861936349792
"Mecklenburg County, North Carolina",2010,923427,52188,0.5159335821889548,0.48406641781104515,0.5796971498559171,0.30834814230036595,0.004773522974745161,0.04626245496395492,1.6460424050845384e-4,0.036721906550274144,0.02403221911423426,0.15296147907659033
"Moore County, North Carolina",2010,88569,47692,0.519990064243697,0.480009935756303,0.824814551366731,0.13894251939166075,0.0034323521773984124,0.007180842055346679,0,0.005656606713409884,0.019973128295453262,0.18524474248437572
"Nash County, North Carolina",2010,95938,42967,0.519804457045175,0.48019554295482497,0.5653651316475223,0.37393941920823864,0.0024599220329796327,0.008432529341866623,0,0.03326106443744919,0.016541933331943547,0.140908896126157
"New Hanover County, North Carolina",2010,203341,46130,0.5178099842137099,0.48219001578629,0.8003403150373019,0.14755509218504875,0.004642447907701841,0.0148420633320383,7.524306460576077e-4,0.016145292882399517,0.0157223580094521,0.18089909357174364
"Onslow County, North Carolina",2010,179471,41787,0.46609758679675267,0.5339024132032473,0.7538989586061258,0.16468398794234165,0.006892478450557472,0.020421126532977472,0.002429361846760758,0.017295273331067416,0.034378813290169445,0.14599453870462983
"Orange County, North Carolina",2010,134197,48207,0.518938575377989,0.4810614246220109,0.7724837365961982,0.11993561704061939,0.0016542843729740605,0.06845905646176889,0,0.015395277092632473,0.02207202843580706,0.20072137641195745
"Pitt County, North Carolina",2010,168817,39222,0.528489429382112,0.47151057061788804,0.5892771462589668,0.34378054342868314,0.002665608321436822,0.014560145009092687,0,0.03352742910962758,0.016189127872192965,0.21464344746893824
"Randolph County, North Carolina",2010,141960,38267,0.5102493660185968,0.4897506339814032,0.8816708932093548,0.05156382079459002,0.004311073541842772,0.01153141730064807,3.4516765285996055e-4,0.03369258946182023,0.016885038038884193,0.19300714362637758
"Robeson County, North Carolina",2010,134473,29453,0.5134487964126627,0.4865512035873372,0.32474176972329016,0.2415875305823474,0.37290757252385237,0.00838086456017193,9.816096911647691e-4,0.021580540331516365,0.029820112587657002,0.31117441507140686
"Rockingham County, North Carolina",2010,93641,37818,0.5207120812464625,0.47928791875353743,0.7557159791117138,0.183520039299025,0.0016232205978150597,0.006332696148054805,0,0.028502472207686803,0.024305592635704445,0.18561689264860987
"Rowan County, North Carolina",2010,138446,37360,0.5054678358349104,0.49453216416508966,0.7628750559785042,0.1688167227655548,0.005886771737717233,0.010343382979645493,0,0.04339598110454618,0.008682085434032042,0.21344532809102554
"Rutherford County, North Carolina",2010,67772,35442,0.5142241633713038,0.4857758366286962,NA,NA,NA,NA,NA,NA,NA,0.2641114982578397
"Surry County, North Carolina",2010,73694,35928,0.5201508942383369,0.4798491057616631,0.9119059896328059,0.02971748039189079,0.007788965180340326,0.004667951257904307,3.2567101799332377e-4,0.026569327217955328,0.019024615301109996,0.19285557747096208
"Union County, North Carolina",2010,202206,65576,0.5106673392480935,0.48933266075190646,0.8270229370048366,0.11243484367427277,0.003921743172803972,0.015365518332789334,0,0.01708653551328843,0.024168422302008843,0.07818180913870196
"Wake County, North Carolina",2010,906969,61426,0.5129105845955043,0.48708941540449563,0.6859815495347691,0.2068935101420225,0.0030805904060668006,0.05394120416464069,1.2348823388671498e-4,0.026874126899596347,0.02310553061901785,0.11992512032214098
"Wayne County, North Carolina",2010,122907,40787,0.5116714263630224,0.48832857363697757,0.5679822955568031,0.3185742065138682,0.0015621567526666505,0.013782778849048468,0.0010251653689374893,0.0773430317231728,0.019730365235503266,0.19745839031386545
"Wilkes County, North Carolina",2010,69287,31869,0.4989969258302423,0.5010030741697576,0.9089728231847244,0.04247550045463074,0.0018618211208451803,0.005080318097189949,0,0.034306579877899174,0.007302957264710552,0.2059469430780042
"Wilson County, North Carolina",2010,81359,34883,0.5248958320529997,0.47510416794700033,0.506852345776128,0.39569070416303054,0.001929718900183139,0.0047198220233778685,0,0.07709042638183852,0.01371698275544193,0.23709452935939715
"Burleigh County, North Dakota",2010,81666,55489,0.5095388533783949,0.49046114662160506,0.9285381921485073,0.003881664340117062,0.03487375407146181,0.0026571645482820266,9.918448313863788e-4,0.0011755198001616339,0.027881860260083755,0.09641712787649287
"Cass County, North Dakota",2010,150230,50616,0.4910270917925847,0.5089729082074153,0.9151367902549424,0.023390800772149372,0.009052785728549558,0.023557212274512414,0,0.006869466817546428,0.02199294415229981,0.1272094268880557
"Grand Forks County, North Dakota",2010,66991,42923,0.4760788762669612,0.5239211237330388,0.8979564419101074,0.02797390694272365,0.027317102297323523,0.022883670940872656,4.328939708319028e-4,0.008329477093937991,0.015106506844202953,0.17139027192646494
"Allen County, Ohio",2010,106205,41057,0.5043830328138976,0.4956169671861024,0.8270797043453698,0.12200932159502849,0.00284355727131491,0.008219951979661974,0,0.014886304787910174,0.024961160020714655,0.19319028022731727
"Ashtabula County, Ohio",2010,101429,38751,0.5020063295507202,0.4979936704492798,0.9276932632679017,0.034654783148803596,0.0016563310295871988,0.002790129055792722,0,0.0037267448165711975,0.0294787486813436,0.14874947831309357
"Belmont County, Ohio",2010,70319,38548,0.4964518835592088,0.5035481164407912,NA,NA,NA,NA,NA,NA,NA,0.1449635520212061
"Butler County, Ohio",2010,368630,54541,0.508062284675691,0.4919377153243089,0.8656593332067385,0.07579415674253316,0.0022597184168407346,0.02686976100697176,9.440360252828039e-4,0.012058161299948458,0.016414833301684615,0.1361475940039936
"Clark County, Ohio",2010,138193,39580,0.5219801292395418,0.4780198707604582,0.8568089555910936,0.09295695150984493,0.0012952899206182657,0.00773555824101076,0,0.025001266344894458,0.016201978392537973,0.20581541792792593
"Clermont County, Ohio",2010,197604,56952,0.5095291593287585,0.49047084067124147,0.9606030242302788,0.012489625716078622,0.0018218254691200583,0.006705329851622437,0,0.0030414364081698753,0.015338758324730268,0.08879177456362147
"Columbiana County, Ohio",2010,107800,35909,0.49352504638218925,0.5064749536178108,0.9563543599257885,0.020148423005565862,6.679035250463822e-4,0.004795918367346939,0,0.007105751391465677,0.010927643784786643,0.18173297534781546
"Cuyahoga County, Ohio",2010,1278208,41347,0.5254449979971961,0.4745550020028039,0.643758292860004,0.29514992865011014,0.002505069597436411,0.02568908972561586,3.833491888644102e-5,0.008978976817544563,0.023880307430402564,0.17892264248091566
"Delaware County, Ohio",2010,175250,85146,0.5150470756062767,0.48495292439372323,0.9030071326676177,0.03653067047075606,0,0.05032810271041369,0,0.0014037089871611983,0.008730385164051356,0.06190786652804943
"Erie County, Ohio",2010,77070,42246,0.5056182691060075,0.49438173089399245,0.8769170883612301,0.07247956403269755,0.0036590112884390814,0.005099260412611911,0,0.005592318671337745,0.036252757233683666,0.15740265212868224
"Fairfield County, Ohio",2010,146351,55981,0.509781279253302,0.49021872074669803,NA,NA,NA,NA,NA,NA,NA,0.1157452199152218
"Franklin County, Ohio",2010,1165897,47557,0.513541076098489,0.486458923901511,0.7006690985567335,0.21397773559756994,0.0017068403126519753,0.03947604290945084,2.6074344474683443e-4,0.015358989687768302,0.028550549491078544,0.18596223869472098
"Geauga County, Ohio",2010,93408,61236,0.5050209832134293,0.49497901678657075,0.9681397738951696,0.004903220280918123,0,0.007290596094552929,0,6.102261048304214e-4,0.019056183624528947,0.07719190948407671
"Greene County, Ohio",2010,161605,51048,0.5075894928993534,0.49241050710064665,0.8631725503542589,0.07556696884378578,9.343770304136629e-4,0.028699607066613037,2.1657745738065036e-4,0.009448965069150089,0.021960954178397947,0.14446347754797342
"Hamilton County, Ohio",2010,802252,46236,0.520071000134621,0.47992899986537896,0.6903903013018353,0.257159845036223,0.002475531379167643,0.019405373872548776,0,0.007707054641185064,0.022861893769040152,0.1839041796695145
"Hancock County, Ohio",2010,74727,50150,0.5182330349137527,0.4817669650862473,NA,NA,NA,NA,NA,NA,NA,0.1235938079474747
"Jefferson County, Ohio",2010,69614,36008,0.5201252621599104,0.47987473784008966,NA,NA,NA,NA,NA,NA,NA,0.1886070526362441
"Lake County, Ohio",2010,230101,52685,0.5148043685164341,0.4851956314835659,0.9277882321241542,0.03646224918622692,7.040386612835233e-4,0.01235544391375961,0,0.01180785828831687,0.010882177826258903,0.09477046435809322
"Licking County, Ohio",2010,166701,51132,0.5123844488035465,0.48761555119645356,0.9356092644915147,0.036118559576727195,9.058134024390976e-4,0.00864421929082609,0,0.0019495983827331569,0.016772544855759713,0.12443415290309504
"Lorain County, Ohio",2010,301449,50200,0.5082385411794367,0.4917614588205633,0.8428788949374522,0.0892456103685864,0.00277990638549141,0.010894048412832685,1.360097396242814e-4,0.021509442724971718,0.0325560874310414,0.14218690387398134
"Lucas County, Ohio",2010,441468,38773,0.516759991664175,0.48324000833582503,0.7442600596192702,0.19102403798236792,0.0025052778457328733,0.0162729801480515,9.989399005137405e-4,0.015194759303052544,0.02974394520101117,0.19409666911793522
"Mahoning County, Ohio",2010,238310,37847,0.5151944945659016,0.48480550543409845,0.809290420041123,0.16247744534429945,6.210398220804834e-4,0.008090302547102513,0,0.00847215811338173,0.011048634132012925,0.1603557506979317
"Marion County, Ohio",2010,66482,38824,0.4689690442525796,0.5310309557474203,0.9102614241448813,0.05336782888601426,0.0024818747931771006,0.006197166150236154,0,0.010393790800517434,0.01729791522517373,0.20427805765237966
